sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue,history_weeks,is_recent,is_long_enough,in_core_scope
23649,SET 10 CARDS DECK THE HALLS 16960,2011-11-15,2011-11-25,2.49,2.0,4.98,1.4285714285714286,True,False,False
23650,SET 10 CARDS FILIGREE BAUBLE 16961,2011-09-27,2011-12-08,2.49,4.0,9.96,10.285714285714286,True,False,False
23652,SET 10 CARD CHRISTMAS STAMPS 16963,2011-11-17,2011-11-17,2.91,2.0,5.82,0.0,True,False,False
23654,SET 10 CARD SNOWMAN 16965,2011-10-27,2011-12-08,2.49,5.0,12.45,6.0,True,False,False
23660,HENRIETTA HEN MUG,2011-10-13,2011-12-09,2.2404761904761905,306.0,534.66,8.142857142857142,True,False,False
23661,MILK MAIDS MUG,2011-10-13,2011-12-09,2.2335294117647058,219.0,393.59,8.142857142857142,True,False,False
23664,FLOWER SHOP DESIGN MUG,2011-11-11,2011-11-11,1.65,1.0,1.65,0.0,True,False,False
23681,LUNCH BAG RED VINTAGE DOILY,2011-11-06,2011-12-09,1.8662406015037591,1576.0,2525.04,4.714285714285714,True,False,False
23691,KEEP CALM BIRTHDAY WRAP,2011-11-02,2011-12-07,0.4184210526315789,1175.0,481.5,5.0,True,False,False
23692,WRAP A PRETTY THANK YOU,2011-11-09,2011-11-30,0.42,50.0,21.0,3.0,True,False,False
23694,PAISLEY PARK CARD,2011-11-14,2011-12-08,0.5885365853658536,376.0,165.07999999999998,3.4285714285714284,True,False,False
23695,DOILY THANK YOU CARD,2011-11-09,2011-12-08,0.5042105263157894,741.0,313.24,4.142857142857143,True,False,False
23697,A PRETTY THANK YOU CARD,2011-11-09,2011-12-08,0.5208333333333334,456.0,194.58,4.142857142857143,True,False,False
23702,High Resolution Image,2011-10-19,2011-11-16,8.5,4.0,27.0,4.0,True,False,False
23843,"PAPER CRAFT , LITTLE BIRDIE",2011-12-09,2011-12-09,2.08,80995.0,168469.6,0.0,True,False,False
30086C,ASSORTED FRUIT STRAWS,2009-12-01,2009-12-01,1.7,1.0,1.7,0.0,False,False,False
35001B,HAND OPEN SHAPE BLACK,2009-12-17,2010-03-16,3.49,17.0,59.330000000000005,12.714285714285714,False,False,False
35001G,HAND OPEN SHAPE GOLD,2009-12-01,2011-12-07,4.204857142857143,715.0,2259.47,105.14285714285714,True,True,True
35001P,HAND OPEN SHAPE PINK,2009-12-14,2009-12-17,3.49,2.0,6.98,0.42857142857142855,False,False,False
35001W,HAND OPEN SHAPE DECO.WHITE,2009-12-01,2010-12-16,4.085520833333334,883.0,2806.69,54.285714285714285,False,True,False
35004B,SET OF 3 BLACK FLYING DUCKS,2009-12-01,2011-12-09,6.741594202898551,1474.0,6809.650000000001,105.42857142857143,True,True,True
35004C,SET OF 3 COLOURED  FLYING DUCKS,2009-12-02,2011-03-07,7.756394366197183,3035.0,15874.38,65.71428571428571,False,True,False
35004G,SET OF 3 GOLD FLYING DUCKS,2009-12-01,2011-12-07,6.24974025974026,359.0,1419.51,105.14285714285714,True,True,True
35004P,SET OF 3 PINK FLYING DUCKS,2009-12-01,2010-12-10,6.8058139534883715,120.0,638.97,53.42857142857143,False,True,False
35004S,SET OF 3 SILVER FLYING DUCKS,2009-12-01,2009-12-23,7.283333333333332,145.0,505.4,3.142857142857143,False,False,False
35004c,SET OF 3 COLOURED  FLYING DUCKS,2009-12-01,2010-11-12,12.7312,27.0,343.72,49.42857142857143,False,False,False
35004p,SET OF 3 PINK FLYING DUCKS,2010-10-22,2010-10-22,12.72,1.0,12.72,0.0,False,False,False
35004s,SET OF 3 SILVER FLYING DUCKS,2009-12-01,2009-12-01,13.0,1.0,13.0,0.0,False,False,False
35015,JACOBS LADDER SMALL,2009-12-02,2010-11-07,0.0912820512820512,2072.0,134.08,48.57142857142857,False,False,False
35051B,PINK BEADED CONE CHRISTMAS,2009-12-01,2009-12-07,0.42,14.0,5.88,0.8571428571428571,False,False,False
35071,ASSORTED SANTA CHRISTMAS DECORATION,2009-12-01,2009-12-09,2.084285714285714,50.0,51.13999999999999,1.1428571428571428,False,False,False
35085E,IVORY ROSE LAMPSHADE,2009-12-01,2010-07-14,1.1666666666666667,39.0,44.25,32.142857142857146,False,False,False
35095A,BLUE VICTORIAN FABRIC OVAL BOX,2009-12-01,2011-12-09,0.6371686746987951,1809.0,725.56,105.42857142857143,True,True,True
35095B,RED VICTORIAN FABRIC OVAL BOX,2009-12-01,2011-12-09,0.6162146892655367,1952.0,766.64,105.42857142857143,True,True,True
35096A,BLUE VICTORIAN FABRIC HEART BOX,2009-12-02,2010-03-05,0.6742,765.0,272.45,13.285714285714286,False,False,False
35096B,RED VICTORIAN FABRIC HEART BOX,2009-12-02,2010-03-05,0.4675999999999999,293.0,106.49,13.285714285714286,False,False,False
35160,BUDDHA INCENSE HOLDER ASSORTED,2009-12-01,2010-10-12,0.8171428571428571,2180.0,1590.64,45.0,False,False,False
35233,PASTA ENAMEL/BRASS CONTAINER,2009-12-08,2010-05-18,3.75,10.0,37.5,23.0,False,False,False
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,2010-05-27,2010-11-21,8.49,49.0,416.01,25.428571428571427,False,False,False
35241,ENAMEL BLUE RIM BISCUIT BIN,2009-12-02,2011-05-03,6.062538461538462,309.0,1631.42,73.85714285714286,False,True,False
35265,COLOURFUL FLOWER FRUIT BOWL,2010-05-25,2011-10-02,3.453125,21.0,80.0,70.71428571428571,False,True,False
35271S,GOLD PRINT PAPER BAG,2009-12-05,2010-12-02,0.2339999999999999,420.0,85.97,51.714285714285715,False,False,False
35400,WOODEN BOX ADVENT CALENDAR,2009-12-01,2011-11-23,10.473995271867611,1435.0,13999.1,103.14285714285714,True,True,True
35443,RASTA IN BATH W SPLIFF ASHTRAY,2009-12-06,2011-11-24,0.85,16.0,13.6,102.57142857142857,True,True,True
35471A,SET OF 3 BIRD L.BLUE FEATHER,2009-12-01,2010-11-14,1.613529411764706,421.0,499.31,49.714285714285715,False,False,False
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,2009-12-01,2011-12-09,1.2320786516853932,2241.0,1591.86,105.42857142857143,True,True,True
35537,CANDLE RING W/CLEAR BEADS,2009-12-06,2010-05-19,0.42,13.0,5.46,23.428571428571427,False,False,False
35591T,TURQUOISE CHRISTMAS TREE,2010-09-05,2011-11-20,1.25,17.0,21.25,63.0,True,True,True
35594,WOODEN CHRISTMAS TREE 3 HANGING,2009-12-01,2010-10-29,0.9984615384615384,165.0,103.06,47.42857142857143,False,False,False
35596,WOOD XMAS TREE 9 FIG SHELVES,2010-10-12,2010-10-22,0.85,29.0,24.65,1.4285714285714286,False,False,False
35597A,DUSTY PINK CHRISTMAS TREE 30CM,2010-09-06,2010-12-06,1.25,10.0,12.5,13.0,False,False,False
35597B,BLACKCHRISTMAS TREE 30CM,2009-12-13,2010-12-06,1.5514285714285714,78.0,224.1,51.142857142857146,False,False,False
35597D,PINK/WHITE CHRISTMAS TREE 30CM,2009-12-04,2011-09-01,0.5825,58.0,25.28,90.85714285714286,False,True,False
35598A,DUSTY PINK CHRISTMAS TREE 60CM,2009-12-07,2011-11-20,2.9500000000000006,10.0,29.500000000000004,101.85714285714286,True,True,True
35598B,BLACK CHRISTMAS TREE 60CM,2009-12-01,2011-11-30,2.5542105263157895,931.0,874.6500000000001,104.14285714285714,True,True,True
35598C,WHITE CHRISTMAS TREE 60CM,2009-12-18,2011-11-24,2.9500000000000006,3.0,8.850000000000001,100.85714285714286,True,True,True
35598D,PINK/WHITE CHRISTMAS TREE 60CM,2009-12-02,2011-12-04,1.6382524271844658,1727.0,1312.2,104.57142857142857,True,True,True
35599B,BLACK CHRISTMAS TREE 120CM,2009-12-02,2011-12-04,5.7886274509803926,268.0,974.81,104.57142857142857,True,True,True
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,2009-12-01,2011-12-04,4.735631067961165,406.0,1366.48,104.71428571428571,True,True,True
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,2009-12-01,2010-09-28,7.084615384615384,141.0,497.7000000000001,43.0,False,False,False
35603B,S/16 BLACK SHINY/MAT BAUBLES,2009-12-17,2009-12-18,0.42,50.0,21.0,0.14285714285714285,False,False,False
35603C,SET/16 WHITE SHINY & MATT BAUBLES,2009-12-02,2010-11-09,0.6888,83.0,48.3,48.857142857142854,False,False,False
35607A,PINK FLUFFY CHRISTMAS DECORATION,2009-12-11,2011-01-18,0.3312903225806451,554.0,118.43,57.57142857142857,False,True,False
35607B,BLACK FEATHER CHRISTMAS DECORATION,2009-12-11,2011-09-15,0.2788235294117647,312.0,62.3,91.85714285714286,False,True,False
35609A,PINK FEATHER CHRISTMAS DECORATION,2009-12-02,2010-12-10,0.8216666666666667,447.0,133.23,53.285714285714285,False,True,False
35610A,PINK CHRISTMAS FLOCK DROPLET,2009-12-07,2010-12-15,1.5366666666666664,143.0,105.43,53.285714285714285,False,True,False
35610B,BLACK CHRISTMAS FLOCK DROPLET,2009-12-02,2010-12-13,1.1314285714285717,179.0,144.07,53.714285714285715,False,True,False
35610C,WHITE CHRISTMAS FLOCK DROPLET,2009-12-10,2010-12-13,1.46875,94.0,81.56,52.57142857142857,False,True,False
35611B,BLACK ASSORTED DROPLET DECORATION,2009-12-03,2010-11-23,2.23,62.0,45.760000000000005,50.714285714285715,False,False,False
35633B,BLUE TINSEL GARLAND,2009-12-04,2010-11-28,0.19,130.0,24.7,51.285714285714285,False,False,False
35637A,IVORY STRING CURTAIN WITH POLE,2009-12-13,2011-11-27,6.165849056603774,551.0,1445.05,102.0,True,True,True
35637C,PINK STRING CURTAIN WITH POLE,2010-01-14,2011-11-27,6.51,100.0,331.14,97.42857142857143,True,True,True
35638A,PINK AND BLACK STRING CURTAIN,2010-01-25,2011-11-20,3.95,39.0,88.04999999999998,94.85714285714286,True,True,True
35638B,PINK/BLUE STRING CURTAIN,2009-12-09,2011-11-20,6.6036363636363635,118.0,313.28999999999996,101.57142857142857,True,True,True
35644,PAIR PINK/BLACK COATHANGERS,2010-02-03,2010-11-21,1.95,21.0,40.95,41.57142857142857,False,False,False
35645,VINTAGE BEAD PINK JEWEL BOX,2009-12-09,2011-10-20,5.501764705882353,61.0,301.81,97.14285714285714,True,True,True
35646,VINTAGE BEAD PINK EVENING BAG,2009-12-02,2011-12-09,2.324245283018868,642.0,1043.44,105.28571428571429,True,True,True
35647,VINTAGE BEAD PINK SHADE,2009-12-08,2011-03-11,1.7655999999999998,563.0,748.24,65.42857142857143,False,True,False
35648,VINTAGE BEAD PINK PURSE,2009-12-02,2011-12-09,1.7656849315068497,1041.0,1270.93,105.28571428571429,True,True,True
35649,VINTAGE BEAD COSMETIC BAG,2009-12-02,2011-12-08,3.0605555555555557,1826.0,1362.9,105.14285714285714,True,True,True
35650,VINTAGE BEAD PINK JEWEL STAND,2010-06-03,2011-08-01,4.95,3.0,14.85,60.57142857142857,False,True,False
35651,VINTAGE BEAD PINK SCARF,2009-12-02,2011-11-10,3.42234375,459.0,1057.62,101.14285714285714,True,True,True
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,2009-12-16,2010-03-08,3.625,18.0,21.5,11.714285714285714,False,False,False
35653,VINTAGE BEAD NOTEBOOK,2009-12-02,2011-08-11,3.711681415929203,311.0,982.53,88.14285714285714,False,True,False
35654,VINTAGE BEAD FILLED PINK CUSHION,2010-01-05,2010-08-04,4.95,12.0,59.400000000000006,30.142857142857142,False,False,False
35751C,PURPLE CURRENT CANDLE RING,2009-12-01,2009-12-02,0.47,31.0,12.61,0.14285714285714285,False,False,False
35751D,PINK CURRENT CANDLE RING,2009-12-02,2009-12-02,0.19,28.0,5.32,0.0,False,False,False
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,2009-12-01,2009-12-22,3.776875,108.0,216.33,3.0,False,False,False
35809A,ENAMEL PINK TEA CONTAINER,2009-12-03,2011-06-09,2.4808426966292134,1137.0,1666.78,79.0,False,True,False
35809B,ENAMEL BLUE RIM TEA CONTAINER,2009-12-02,2011-04-11,2.5727272727272728,104.0,227.54,70.71428571428571,False,True,False
35809a,ENAMEL PINK TEA CONTAINER,2010-11-26,2011-05-10,4.154,10.0,41.54,23.571428571428573,False,False,False
35810A,ENAMEL PINK COFFEE CONTAINER,2009-12-03,2011-10-30,2.3456976744186044,1205.0,1604.74,99.42857142857143,True,True,True
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,2009-12-02,2011-11-30,2.2813235294117646,325.0,517.71,104.0,True,True,True
35811A,ENAMEL PINK SUGAR CONTAINER,2009-12-03,2010-10-08,2.913809523809524,434.0,762.97,44.142857142857146,False,False,False
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",2009-12-07,2009-12-15,1.6866666666666663,95.0,43.940000000000005,1.1428571428571428,False,False,False
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",2010-10-18,2011-09-26,1.1171428571428572,168.0,75.88000000000001,49.0,False,False,False
35816B,"ACRYLIC JEWEL ANGEL,BLUE",2009-12-16,2010-05-14,1.4,139.0,58.07,21.285714285714285,False,False,False
35816P,"ACRYLIC JEWEL ANGEL,PINK",2010-02-18,2011-08-16,1.143333333333333,297.0,137.43,77.71428571428571,False,True,False
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",2009-12-03,2010-05-14,2.6999999999999997,143.0,61.3,23.142857142857142,False,False,False
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",2010-05-14,2011-08-12,1.5945454545454545,420.0,216.7,65.0,False,True,False
35818B,"ACRYLIC JEWEL ICICLE, BLUE",2010-04-13,2011-11-01,1.1527272727272726,408.0,180.05,81.0,True,True,True
35818C,"ACRYLIC JEWEL ICICLE, CLEAR",2009-12-14,2009-12-14,3.43,1.0,3.43,0.0,False,False,False
35818P,"ACRYLIC JEWEL ICICLE, PINK",2010-05-14,2011-12-05,0.9732,559.0,242.15,81.42857142857143,True,True,True
35819B,"ACRYLIC HANGING JEWEL,BLUE",2009-12-14,2011-11-30,0.712,385.0,192.3,102.28571428571429,True,True,True
35819P,"ACRYLIC HANGING JEWEL,PINK",2011-09-16,2011-11-13,0.5042857142857143,95.0,66.55,8.285714285714286,True,False,False
35821B,"JEWELLED DECORATION,BLUE",2009-12-10,2010-04-08,0.38,150.0,57.0,17.0,False,False,False
35821P,"JEWELLED DECORATION,PINK",2009-12-02,2009-12-15,2.95,2.0,5.9,1.8571428571428572,False,False,False
35822B,"ACRYLIC BEAD CHAIN, BLUE",2010-01-27,2010-01-27,0.38,229.0,87.02,0.0,False,False,False
35822P,"ACRYLIC BEAD CHAIN, PINK",2010-01-27,2010-01-27,0.38,114.0,43.32,0.0,False,False,False
35823P,"ACRYLIC BEAD GARLAND,PINK",2010-02-21,2010-07-15,2.95,2.0,5.9,20.571428571428573,False,False,False
35824B,"HANGING FLOWERS+MIRROR,BLUE",2009-12-10,2010-05-14,0.8133333333333334,528.0,203.24,22.142857142857142,False,False,False
35824C,"HANGING FLOWERS+MIRROR,CLEAR",2009-12-03,2010-04-08,0.935,235.0,117.05,18.0,False,False,False
35824P,"HANGING FLOWERS+MIRROR,PINK",2010-03-22,2010-04-23,0.75,324.0,136.44,4.571428571428571,False,False,False
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,2009-12-01,2010-11-04,3.706736842105264,1737.0,5341.85,48.285714285714285,False,False,False
35833G,4 GOLD FLOCK CHRISTMAS BALLS,2009-12-06,2010-12-06,1.657058823529412,134.0,220.66,52.142857142857146,False,True,False
35833P,4 PINK FLOCK CHRISTMAS BALLS,2009-12-06,2011-11-24,2.33578125,185.0,342.17,102.57142857142857,True,True,True
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,2009-12-10,2009-12-10,0.85,2.0,1.7,0.0,False,False,False
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,2009-12-07,2010-09-29,1.175,180.0,184.4,42.285714285714285,False,False,False
35838B,S/6 SILVER ORNAMENETAL CANDLE,2009-12-09,2010-09-28,0.85,100.0,85.0,41.857142857142854,False,False,False
35840,FLAT GLASS  BAUBLE WHITE FLOCK,2009-12-04,2009-12-23,3.7590909090909097,45.0,107.13,2.7142857142857144,False,False,False
35909A,RABBIT EASTER DECORATION,2010-02-23,2011-04-26,2.95,20.0,59.00000000000001,61.0,False,True,False
35909B,PINK FLOWERS RABBIT EASTER,2009-12-06,2011-06-14,2.95,16.0,47.2,79.28571428571429,False,True,False
35910A,MULTICOLOUR EASTER RABBIT,2009-12-13,2011-03-28,1.9499999999999995,53.0,103.35,67.14285714285714,False,True,False
35910B,PINK FLOWERS RABBIT EASTER,2010-01-07,2011-11-06,2.515,29.0,61.07,95.42857142857143,True,True,True
35911A,MULTICOLOUR RABBIT EGG WARMER,2009-12-02,2011-11-04,1.5051546391752575,388.0,466.69,100.28571428571429,True,True,True
35911B,PINK/FLOWER RABBIT EGG WARMER,2009-12-11,2011-03-22,1.50125,159.0,184.76,66.57142857142857,False,True,False
35912B,WHITE/PINK CHICK DECORATION,2010-01-07,2011-10-30,1.850666666666667,288.0,355.58000000000004,94.42857142857143,True,True,True
35913B,WHITE/PINK CHICK EASTER DECORATION,2010-01-07,2011-11-06,1.065217391304348,100.0,92.39,95.42857142857143,True,True,True
35914,PINK CHICK EGG WARMER + EGG CUP,2009-12-02,2011-10-19,1.637758620689655,243.0,336.58,98.0,True,True,True
35915A,CREAM KNITTED HEN,2009-12-18,2009-12-18,1.27,288.0,365.76,0.0,False,False,False
35915B,BLUE KNITTED HEN,2009-12-18,2011-09-23,1.2102941176470587,563.0,713.7299999999999,92.0,False,True,False
35915C,PEACH KNITTED HEN,2009-12-03,2011-04-18,1.3530487804878046,662.0,793.3199999999999,71.57142857142857,False,True,False
35916A,YELLOW FELT HANGING HEART W FLOWER,2009-12-07,2011-10-18,1.015681818181818,129.0,112.04,97.14285714285714,True,True,True
35916B,BLUE FELT HANGING HEART W FLOWER,2009-12-01,2011-10-18,0.9663043478260868,132.0,119.67,98.0,True,True,True
35916C,PINK FELT HANGING HEART W FLOWER,2009-12-01,2011-10-18,1.220952380952381,157.0,167.54999999999998,98.0,True,True,True
35918B,BLUE FLORIBUNDA EGG WARMER,2009-12-02,2010-02-23,1.25,10.0,12.5,11.857142857142858,False,False,False
35920,FOUR RABBIT EASTER DECORATIONS,2010-01-27,2011-04-19,1.6679166666666667,1070.0,296.34,63.857142857142854,False,True,False
35921,EASTER BUNNY HANGING GARLAND,2010-01-22,2011-04-19,2.8282,183.0,330.32,64.57142857142857,False,True,False
35922,EASTER BUNNY WREATH,2009-12-22,2011-04-08,7.111666666666666,97.0,575.99,67.42857142857143,False,True,False
35923,CANDY HEART HANGING DECORATION,2009-12-08,2011-12-01,1.2692920353982302,1545.0,1023.77,103.28571428571429,True,True,True
35924,HANGING FAIRY CAKE DECORATION,2009-12-01,2011-12-08,2.7565104166666665,2164.0,4049.4,105.28571428571429,True,True,True
35930,PINK HEART CHRISTMAS DECORATION,2009-12-16,2009-12-16,0.38,1.0,0.38,0.0,False,False,False
35931,PINK STAR CHRISTMAS DECORATION,2009-12-01,2010-11-12,0.4846666666666666,156.0,78.12,49.42857142857143,False,False,False
35932,PINK CHRISTMAS TREE DECORATION,2009-12-04,2010-11-12,0.537,37.0,15.63,49.0,False,False,False
35933,PINK STOCKING CHRISTMAS DECORATION,2009-12-01,2011-11-06,0.6982142857142858,319.0,131.38,100.71428571428571,True,True,True
35936,CERISE+GOLD CHRISTMAS TREE DEC,2009-12-11,2010-10-17,0.38,36.0,13.68,44.285714285714285,False,False,False
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,2009-12-15,2010-10-18,0.38,188.0,71.44,43.857142857142854,False,False,False
35945,GOLD CHRISTMAS STOCKING DECORATION,2009-12-18,2009-12-18,1.95,1.0,1.95,0.0,False,False,False
35950,FOLKART HEART CHRISTMAS DECORATIONS,2010-03-03,2010-03-03,1.25,1.0,1.25,0.0,False,False,False
35951,FOLKART BAUBLE CHRISTMAS DECORATION,2009-12-01,2010-11-25,1.1871739130434782,1352.0,717.99,51.285714285714285,False,False,False
35953,FOLKART STAR CHRISTMAS DECORATIONS,2009-12-03,2011-12-09,0.7825316455696203,3868.0,2007.22,105.14285714285714,True,True,True
35954,SMALL FOLKART STAR CHRISTMAS DEC,2009-12-01,2011-11-09,1.2202678571428571,2181.0,850.49,101.14285714285714,True,True,True
35955,SMALL FOLKART CHRISTMAS TREE DEC,2009-12-01,2010-05-13,0.374,135.0,34.620000000000005,23.285714285714285,False,False,False
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,2009-12-01,2011-01-13,1.2358108108108108,3565.0,1254.9,58.285714285714285,False,True,False
35958,FOLKART ZINC STAR CHRISTMAS DEC,2009-12-03,2010-12-09,0.9695180722891568,1131.0,984.63,53.0,False,True,False
35961,FOLKART ZINC HEART CHRISTMAS DEC,2009-12-01,2011-12-08,1.1431424148606812,11430.0,9514.78,105.28571428571429,True,True,True
35962,12 ASS ZINC CHRISTMAS DECORATIONS,2009-12-01,2010-10-20,2.8220833333333335,581.0,1351.7800000000002,46.142857142857146,False,False,False
35963,FOLKART ZINC CLIP ON ANGEL WINGS,2009-12-16,2010-09-22,0.38,101.0,38.38,40.0,False,False,False
35964,FOLKART CLIP ON STARS,2009-12-04,2011-12-09,1.1159701492537313,1187.0,689.76,105.0,True,True,True
35965,FOLKART HEART NAPKIN RINGS,2009-12-01,2011-11-15,3.2986781609195406,629.0,1423.63,102.0,True,True,True
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,2009-12-02,2011-08-24,0.6815384615384615,255.0,111.34,90.0,False,True,False
35967,FOLK ART METAL STAR T-LIGHT HOLDER,2009-12-02,2011-12-08,0.765625,936.0,488.51,105.14285714285714,True,True,True
35968,FOLK ART METAL HEART T-LIGHT HOLDER,2009-12-02,2011-11-01,0.6993421052631579,761.0,363.34,99.85714285714286,True,True,True
35969,FOLKART CROWN TABLE DECORATIONS,2009-12-02,2010-11-18,1.9160526315789477,523.0,542.47,50.142857142857146,False,False,False
35970,ZINC FOLKART SLEIGH BELLS,2010-03-19,2011-12-09,2.25901269393512,8375.0,15072.58,90.0,True,True,True
35971,ROSE FOLKART HEART DECORATIONS,2009-12-01,2011-12-05,1.7866222222222223,1963.0,1947.74,104.85714285714286,True,True,True
35972,DAISY FOLKART HEART DECORATION,2009-12-04,2011-11-06,1.757954545454545,440.0,611.38,100.28571428571429,True,True,True
35973,GERANIUM FOLKART HEART DECORATION,2009-12-09,2010-03-21,1.25,49.0,61.25,14.571428571428571,False,False,False
35974,S/6 CHRISTMAS TREE PLACE SETTING,2009-12-16,2009-12-16,3.75,1.0,3.75,0.0,False,False,False
35976B,WHITE SCANDINAVIAN HEART CHRISTMAS,2009-12-06,2009-12-06,1.25,1.0,1.25,0.0,False,False,False
35979,SIX STRING SCANDINAVIAN HEART DECS,2009-12-01,2010-04-09,3.823571428571429,94.0,311.03000000000003,18.428571428571427,False,False,False
35980B,RED TOP SCANDINAVIAN HEART,2009-12-18,2010-05-16,0.38,4.0,1.52,21.285714285714285,False,False,False
35980C,REDWHITE STRIPE SCANDINAVIAN HEART,2009-12-14,2010-10-13,0.4555172413793103,377.0,147.64,43.285714285714285,False,False,False
35981C,WHITE SNOW SCANDINAVIAN STOCKING,2009-12-02,2010-10-17,0.6566666666666667,589.0,297.62,45.57142857142857,False,False,False
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,2009-12-01,2010-11-17,0.8748214285714286,402.0,232.08,50.142857142857146,False,False,False
35995,SET/6 BLACK GLITTER REINDEER CANDLE,2009-12-01,2009-12-23,0.756,5.0,3.78,3.142857142857143,False,False,False
35999,S/6 SCANDINAVIAN HEART T-LIGHT,2009-12-13,2009-12-13,2.55,1.0,2.55,0.0,False,False,False
