sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue
23664,FLOWER SHOP DESIGN MUG,2011-11-11,2011-11-11,1.65,1.0,1.65
23681,LUNCH BAG RED VINTAGE DOILY,2011-11-06,2011-12-09,1.8662406015037591,1576.0,2525.04
23691,KEEP CALM BIRTHDAY WRAP,2011-11-02,2011-12-07,0.4184210526315789,1175.0,481.5
23692,WRAP A PRETTY THANK YOU,2011-11-09,2011-11-30,0.42,50.0,21.0
23694,PAISLEY PARK CARD,2011-11-14,2011-12-08,0.5885365853658536,376.0,165.07999999999998
23695,DOILY THANK YOU CARD,2011-11-09,2011-12-08,0.5042105263157894,741.0,313.24
23697,A PRETTY THANK YOU CARD,2011-11-09,2011-12-08,0.5208333333333334,456.0,194.58
23702,High Resolution Image,2011-10-19,2011-11-16,8.5,4.0,27.0
23843,"PAPER CRAFT , LITTLE BIRDIE",2011-12-09,2011-12-09,2.08,80995.0,168469.6
30086C,ASSORTED FRUIT STRAWS,2009-12-01,2009-12-01,1.7,1.0,1.7
35001B,HAND OPEN SHAPE BLACK,2009-12-17,2010-03-16,3.49,17.0,59.330000000000005
35001G,HAND OPEN SHAPE GOLD,2009-12-01,2011-12-07,4.204857142857143,715.0,2259.47
35001P,HAND OPEN SHAPE PINK,2009-12-14,2009-12-17,3.49,2.0,6.98
35001W,HAND OPEN SHAPE DECO.WHITE,2009-12-01,2010-12-16,4.085520833333334,883.0,2806.69
35004B,SET OF 3 BLACK FLYING DUCKS,2009-12-01,2011-12-09,6.741594202898551,1474.0,6809.650000000001
35004C,SET OF 3 COLOURED  FLYING DUCKS,2009-12-02,2011-03-07,7.756394366197183,3035.0,15874.380000000001
35004G,SET OF 3 GOLD FLYING DUCKS,2009-12-01,2011-12-07,6.24974025974026,359.0,1419.51
35004P,SET OF 3 PINK FLYING DUCKS,2009-12-01,2010-12-10,6.8058139534883715,120.0,638.97
35004S,SET OF 3 SILVER FLYING DUCKS,2009-12-01,2009-12-23,7.283333333333332,145.0,505.4
35004c,SET OF 3 COLOURED  FLYING DUCKS,2009-12-01,2010-11-12,12.731200000000001,27.0,343.72
35004p,SET OF 3 PINK FLYING DUCKS,2010-10-22,2010-10-22,12.72,1.0,12.72
35004s,SET OF 3 SILVER FLYING DUCKS,2009-12-01,2009-12-01,13.0,1.0,13.0
35015,JACOBS LADDER SMALL,2009-12-02,2010-11-07,0.09128205128205129,2072.0,134.08
35051B,PINK BEADED CONE CHRISTMAS,2009-12-01,2009-12-07,0.42,14.0,5.88
35071,ASSORTED SANTA CHRISTMAS DECORATION,2009-12-01,2009-12-09,2.084285714285714,50.0,51.13999999999999
35085E,IVORY ROSE LAMPSHADE,2009-12-01,2010-07-14,1.1666666666666667,39.0,44.25
35095A,BLUE VICTORIAN FABRIC OVAL BOX,2009-12-01,2011-12-09,0.6371686746987951,1809.0,725.56
35095B,RED VICTORIAN FABRIC OVAL BOX,2009-12-01,2011-12-09,0.6162146892655367,1952.0,766.64
35096A,BLUE VICTORIAN FABRIC HEART BOX,2009-12-02,2010-03-05,0.6742,765.0,272.45
35096B,RED VICTORIAN FABRIC HEART BOX,2009-12-02,2010-03-05,0.46759999999999996,293.0,106.49000000000001
35160,BUDDHA INCENSE HOLDER ASSORTED,2009-12-01,2010-10-12,0.8171428571428571,2180.0,1590.6399999999999
35233,PASTA ENAMEL/BRASS CONTAINER,2009-12-08,2010-05-18,3.75,10.0,37.5
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,2010-05-27,2010-11-21,8.49,49.0,416.01
35241,ENAMEL BLUE RIM BISCUIT BIN,2009-12-02,2011-05-03,6.062538461538462,309.0,1631.42
35265,COLOURFUL FLOWER FRUIT BOWL,2010-05-25,2011-10-02,3.453125,21.0,80.0
35271S,GOLD PRINT PAPER BAG,2009-12-05,2010-12-02,0.23399999999999999,420.0,85.97
35400,WOODEN BOX ADVENT CALENDAR,2009-12-01,2011-11-23,10.473995271867611,1435.0,13999.1
35443,RASTA IN BATH W SPLIFF ASHTRAY,2009-12-06,2011-11-24,0.85,16.0,13.6
35471A,SET OF 3 BIRD L.BLUE FEATHER,2009-12-01,2010-11-14,1.6135294117647059,421.0,499.31
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,2009-12-01,2011-12-09,1.2320786516853932,2241.0,1591.86
35537,CANDLE RING W/CLEAR BEADS,2009-12-06,2010-05-19,0.42,13.0,5.46
35591T,TURQUOISE CHRISTMAS TREE,2010-09-05,2011-11-20,1.25,17.0,21.25
35594,WOODEN CHRISTMAS TREE 3 HANGING,2009-12-01,2010-10-29,0.9984615384615384,165.0,103.06
35596,WOOD XMAS TREE 9 FIG SHELVES,2010-10-12,2010-10-22,0.85,29.0,24.65
35597A,DUSTY PINK CHRISTMAS TREE 30CM,2010-09-06,2010-12-06,1.25,10.0,12.5
35597B,BLACKCHRISTMAS TREE 30CM,2009-12-13,2010-12-06,1.5514285714285714,78.0,224.1
35597D,PINK/WHITE CHRISTMAS TREE 30CM,2009-12-04,2011-09-01,0.5825,58.0,25.28
35598A,DUSTY PINK CHRISTMAS TREE 60CM,2009-12-07,2011-11-20,2.9500000000000006,10.0,29.500000000000004
35598B,BLACK CHRISTMAS TREE 60CM,2009-12-01,2011-11-30,2.5542105263157895,931.0,874.6500000000001
35598C,WHITE CHRISTMAS TREE 60CM,2009-12-18,2011-11-24,2.9500000000000006,3.0,8.850000000000001
35598D,PINK/WHITE CHRISTMAS TREE 60CM,2009-12-02,2011-12-04,1.6382524271844658,1727.0,1312.2
35599B,BLACK CHRISTMAS TREE 120CM,2009-12-02,2011-12-04,5.7886274509803926,268.0,974.81
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,2009-12-01,2011-12-04,4.735631067961165,406.0,1366.48
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,2009-12-01,2010-09-28,7.084615384615384,141.0,497.70000000000005
35603B,S/16 BLACK SHINY/MAT BAUBLES,2009-12-17,2009-12-18,0.42,50.0,21.0
35603C,SET/16 WHITE SHINY & MATT BAUBLES,2009-12-02,2010-11-09,0.6888,83.0,48.3
35607A,PINK FLUFFY CHRISTMAS DECORATION,2009-12-11,2011-01-18,0.33129032258064517,554.0,118.43
35607B,BLACK FEATHER CHRISTMAS DECORATION,2009-12-11,2011-09-15,0.2788235294117647,312.0,62.3
35609A,PINK FEATHER CHRISTMAS DECORATION,2009-12-02,2010-12-10,0.8216666666666667,447.0,133.23
35610A,PINK CHRISTMAS FLOCK DROPLET,2009-12-07,2010-12-15,1.5366666666666664,143.0,105.43
35610B,BLACK CHRISTMAS FLOCK DROPLET,2009-12-02,2010-12-13,1.1314285714285715,179.0,144.07
35610C,WHITE CHRISTMAS FLOCK DROPLET,2009-12-10,2010-12-13,1.46875,94.0,81.56
35611B,BLACK ASSORTED DROPLET DECORATION,2009-12-03,2010-11-23,2.23,62.0,45.760000000000005
35633B,BLUE TINSEL GARLAND,2009-12-04,2010-11-28,0.19000000000000003,130.0,24.7
35637A,IVORY STRING CURTAIN WITH POLE,2009-12-13,2011-11-27,6.165849056603774,551.0,1445.05
35637C,PINK STRING CURTAIN WITH POLE,2010-01-14,2011-11-27,6.51,100.0,331.14
35638A,PINK AND BLACK STRING CURTAIN,2010-01-25,2011-11-20,3.9499999999999997,39.0,88.04999999999998
35638B,PINK/BLUE STRING CURTAIN,2009-12-09,2011-11-20,6.6036363636363635,118.0,313.28999999999996
35644,PAIR PINK/BLACK COATHANGERS,2010-02-03,2010-11-21,1.95,21.0,40.95
35645,VINTAGE BEAD PINK JEWEL BOX,2009-12-09,2011-10-20,5.501764705882353,61.0,301.81
35646,VINTAGE BEAD PINK EVENING BAG,2009-12-02,2011-12-09,2.324245283018868,642.0,1043.44
35647,VINTAGE BEAD PINK SHADE,2009-12-08,2011-03-11,1.7655999999999998,563.0,748.24
35648,VINTAGE BEAD PINK PURSE,2009-12-02,2011-12-09,1.7656849315068495,1041.0,1270.93
35649,VINTAGE BEAD COSMETIC BAG,2009-12-02,2011-12-08,3.0605555555555557,1826.0,1362.8999999999999
35650,VINTAGE BEAD PINK JEWEL STAND,2010-06-03,2011-08-01,4.95,3.0,14.850000000000001
35651,VINTAGE BEAD PINK SCARF,2009-12-02,2011-11-10,3.42234375,459.0,1057.62
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,2009-12-16,2010-03-08,3.625,18.0,21.5
35653,VINTAGE BEAD NOTEBOOK,2009-12-02,2011-08-11,3.7116814159292035,311.0,982.5300000000001
35654,VINTAGE BEAD FILLED PINK CUSHION,2010-01-05,2010-08-04,4.95,12.0,59.400000000000006
35751C,PURPLE CURRENT CANDLE RING,2009-12-01,2009-12-02,0.47,31.0,12.61
35751D,PINK CURRENT CANDLE RING,2009-12-02,2009-12-02,0.19,28.0,5.32
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,2009-12-01,2009-12-22,3.776875,108.0,216.33
35809A,ENAMEL PINK TEA CONTAINER,2009-12-03,2011-06-09,2.4808426966292134,1137.0,1666.78
35809B,ENAMEL BLUE RIM TEA CONTAINER,2009-12-02,2011-04-11,2.5727272727272728,104.0,227.54000000000002
35809a,ENAMEL PINK TEA CONTAINER,2010-11-26,2011-05-10,4.154,10.0,41.54
35810A,ENAMEL PINK COFFEE CONTAINER,2009-12-03,2011-10-30,2.3456976744186044,1205.0,1604.74
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,2009-12-02,2011-11-30,2.2813235294117646,325.0,517.71
35811A,ENAMEL PINK SUGAR CONTAINER,2009-12-03,2010-10-08,2.913809523809524,434.0,762.97
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",2009-12-07,2009-12-15,1.6866666666666665,95.0,43.940000000000005
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",2010-10-18,2011-09-26,1.1171428571428572,168.0,75.88000000000001
35816B,"ACRYLIC JEWEL ANGEL,BLUE",2009-12-16,2010-05-14,1.4000000000000001,139.0,58.07
35816P,"ACRYLIC JEWEL ANGEL,PINK",2010-02-18,2011-08-16,1.1433333333333333,297.0,137.43
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",2009-12-03,2010-05-14,2.6999999999999997,143.0,61.3
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",2010-05-14,2011-08-12,1.5945454545454545,420.0,216.7
35818B,"ACRYLIC JEWEL ICICLE, BLUE",2010-04-13,2011-11-01,1.1527272727272726,408.0,180.05
35818C,"ACRYLIC JEWEL ICICLE, CLEAR",2009-12-14,2009-12-14,3.43,1.0,3.43
35818P,"ACRYLIC JEWEL ICICLE, PINK",2010-05-14,2011-12-05,0.9732,559.0,242.15
35819B,"ACRYLIC HANGING JEWEL,BLUE",2009-12-14,2011-11-30,0.712,385.0,192.3
35819P,"ACRYLIC HANGING JEWEL,PINK",2011-09-16,2011-11-13,0.5042857142857143,95.0,66.55
35821B,"JEWELLED DECORATION,BLUE",2009-12-10,2010-04-08,0.38000000000000006,150.0,57.0
35821P,"JEWELLED DECORATION,PINK",2009-12-02,2009-12-15,2.95,2.0,5.9
35822B,"ACRYLIC BEAD CHAIN, BLUE",2010-01-27,2010-01-27,0.38,229.0,87.02
35822P,"ACRYLIC BEAD CHAIN, PINK",2010-01-27,2010-01-27,0.38,114.0,43.32
35823P,"ACRYLIC BEAD GARLAND,PINK",2010-02-21,2010-07-15,2.95,2.0,5.9
35824B,"HANGING FLOWERS+MIRROR,BLUE",2009-12-10,2010-05-14,0.8133333333333334,528.0,203.24
35824C,"HANGING FLOWERS+MIRROR,CLEAR",2009-12-03,2010-04-08,0.935,235.0,117.05
35824P,"HANGING FLOWERS+MIRROR,PINK",2010-03-22,2010-04-23,0.75,324.0,136.44
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,2009-12-01,2010-11-04,3.7067368421052636,1737.0,5341.85
35833G,4 GOLD FLOCK CHRISTMAS BALLS,2009-12-06,2010-12-06,1.657058823529412,134.0,220.66
35833P,4 PINK FLOCK CHRISTMAS BALLS,2009-12-06,2011-11-24,2.33578125,185.0,342.17
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,2009-12-10,2009-12-10,0.85,2.0,1.7
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,2009-12-07,2010-09-29,1.175,180.0,184.4
35838B,S/6 SILVER ORNAMENETAL CANDLE,2009-12-09,2010-09-28,0.85,100.0,85.0
35840,FLAT GLASS  BAUBLE WHITE FLOCK,2009-12-04,2009-12-23,3.7590909090909093,45.0,107.13
35909A,RABBIT EASTER DECORATION,2010-02-23,2011-04-26,2.95,20.0,59.00000000000001
35909B,PINK FLOWERS RABBIT EASTER,2009-12-06,2011-06-14,2.95,16.0,47.2
35910A,MULTICOLOUR EASTER RABBIT,2009-12-13,2011-03-28,1.9499999999999997,53.0,103.35
35910B,PINK FLOWERS RABBIT EASTER,2010-01-07,2011-11-06,2.515,29.0,61.07
35911A,MULTICOLOUR RABBIT EGG WARMER,2009-12-02,2011-11-04,1.5051546391752577,388.0,466.69
35911B,PINK/FLOWER RABBIT EGG WARMER,2009-12-11,2011-03-22,1.50125,159.0,184.76000000000002
35912B,WHITE/PINK CHICK DECORATION,2010-01-07,2011-10-30,1.8506666666666667,288.0,355.58000000000004
35913B,WHITE/PINK CHICK EASTER DECORATION,2010-01-07,2011-11-06,1.065217391304348,100.0,92.39
35914,PINK CHICK EGG WARMER + EGG CUP,2009-12-02,2011-10-19,1.637758620689655,243.0,336.58
35915A,CREAM KNITTED HEN,2009-12-18,2009-12-18,1.27,288.0,365.76
35915B,BLUE KNITTED HEN,2009-12-18,2011-09-23,1.2102941176470587,563.0,713.7299999999999
35915C,PEACH KNITTED HEN,2009-12-03,2011-04-18,1.3530487804878046,662.0,793.3199999999999
35916A,YELLOW FELT HANGING HEART W FLOWER,2009-12-07,2011-10-18,1.0156818181818181,129.0,112.03999999999999
35916B,BLUE FELT HANGING HEART W FLOWER,2009-12-01,2011-10-18,0.9663043478260869,132.0,119.67
35916C,PINK FELT HANGING HEART W FLOWER,2009-12-01,2011-10-18,1.220952380952381,157.0,167.54999999999998
35918B,BLUE FLORIBUNDA EGG WARMER,2009-12-02,2010-02-23,1.25,10.0,12.5
35920,FOUR RABBIT EASTER DECORATIONS,2010-01-27,2011-04-19,1.6679166666666667,1070.0,296.34
35921,EASTER BUNNY HANGING GARLAND,2010-01-22,2011-04-19,2.8282,183.0,330.32
35922,EASTER BUNNY WREATH,2009-12-22,2011-04-08,7.111666666666666,97.0,575.99
35923,CANDY HEART HANGING DECORATION,2009-12-08,2011-12-01,1.2692920353982302,1545.0,1023.77
35924,HANGING FAIRY CAKE DECORATION,2009-12-01,2011-12-08,2.7565104166666665,2164.0,4049.4
35930,PINK HEART CHRISTMAS DECORATION,2009-12-16,2009-12-16,0.38,1.0,0.38
35931,PINK STAR CHRISTMAS DECORATION,2009-12-01,2010-11-12,0.48466666666666663,156.0,78.12
35932,PINK CHRISTMAS TREE DECORATION,2009-12-04,2010-11-12,0.537,37.0,15.63
35933,PINK STOCKING CHRISTMAS DECORATION,2009-12-01,2011-11-06,0.6982142857142858,319.0,131.38
35936,CERISE+GOLD CHRISTMAS TREE DEC,2009-12-11,2010-10-17,0.38,36.0,13.68
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,2009-12-15,2010-10-18,0.38,188.0,71.44
35945,GOLD CHRISTMAS STOCKING DECORATION,2009-12-18,2009-12-18,1.95,1.0,1.95
35950,FOLKART HEART CHRISTMAS DECORATIONS,2010-03-03,2010-03-03,1.25,1.0,1.25
35951,FOLKART BAUBLE CHRISTMAS DECORATION,2009-12-01,2010-11-25,1.1871739130434782,1352.0,717.99
35953,FOLKART STAR CHRISTMAS DECORATIONS,2009-12-03,2011-12-09,0.7825316455696203,3868.0,2007.22
35954,SMALL FOLKART STAR CHRISTMAS DEC,2009-12-01,2011-11-09,1.2202678571428571,2181.0,850.49
35955,SMALL FOLKART CHRISTMAS TREE DEC,2009-12-01,2010-05-13,0.374,135.0,34.620000000000005
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,2009-12-01,2011-01-13,1.2358108108108108,3565.0,1254.9
35958,FOLKART ZINC STAR CHRISTMAS DEC,2009-12-03,2010-12-09,0.9695180722891567,1131.0,984.6299999999999
35961,FOLKART ZINC HEART CHRISTMAS DEC,2009-12-01,2011-12-08,1.1431424148606812,11430.0,9514.779999999999
35962,12 ASS ZINC CHRISTMAS DECORATIONS,2009-12-01,2010-10-20,2.8220833333333335,581.0,1351.7800000000002
35963,FOLKART ZINC CLIP ON ANGEL WINGS,2009-12-16,2010-09-22,0.38,101.0,38.38
35964,FOLKART CLIP ON STARS,2009-12-04,2011-12-09,1.1159701492537313,1187.0,689.76
35965,FOLKART HEART NAPKIN RINGS,2009-12-01,2011-11-15,3.2986781609195406,629.0,1423.63
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,2009-12-02,2011-08-24,0.6815384615384615,255.0,111.34
35967,FOLK ART METAL STAR T-LIGHT HOLDER,2009-12-02,2011-12-08,0.765625,936.0,488.51
35968,FOLK ART METAL HEART T-LIGHT HOLDER,2009-12-02,2011-11-01,0.6993421052631579,761.0,363.34000000000003
35969,FOLKART CROWN TABLE DECORATIONS,2009-12-02,2010-11-18,1.9160526315789475,523.0,542.47
35970,ZINC FOLKART SLEIGH BELLS,2010-03-19,2011-12-09,2.25901269393512,8375.0,15072.58
35971,ROSE FOLKART HEART DECORATIONS,2009-12-01,2011-12-05,1.7866222222222223,1963.0,1947.74
35972,DAISY FOLKART HEART DECORATION,2009-12-04,2011-11-06,1.7579545454545453,440.0,611.38
35973,GERANIUM FOLKART HEART DECORATION,2009-12-09,2010-03-21,1.25,49.0,61.25
35974,S/6 CHRISTMAS TREE PLACE SETTING,2009-12-16,2009-12-16,3.75,1.0,3.75
35976B,WHITE SCANDINAVIAN HEART CHRISTMAS,2009-12-06,2009-12-06,1.25,1.0,1.25
35979,SIX STRING SCANDINAVIAN HEART DECS,2009-12-01,2010-04-09,3.823571428571429,94.0,311.03000000000003
35980B,RED TOP SCANDINAVIAN HEART,2009-12-18,2010-05-16,0.38,4.0,1.52
35980C,REDWHITE STRIPE SCANDINAVIAN HEART,2009-12-14,2010-10-13,0.4555172413793103,377.0,147.64000000000001
35981C,WHITE SNOW SCANDINAVIAN STOCKING,2009-12-02,2010-10-17,0.6566666666666667,589.0,297.62
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,2009-12-01,2010-11-17,0.8748214285714286,402.0,232.08
35995,SET/6 BLACK GLITTER REINDEER CANDLE,2009-12-01,2009-12-23,0.756,5.0,3.7800000000000002
35999,S/6 SCANDINAVIAN HEART T-LIGHT,2009-12-13,2009-12-13,2.55,1.0,2.55
37112,YELLOW BIRDS FELT DES FOODCOVER,2009-12-04,2010-02-02,3.75,10.0,37.5
37326,FAIRY DESIGN MUGS,2010-01-11,2010-03-29,2.3049999999999997,2.0,4.609999999999999
37327,ASSTD MULTICOLOUR CIRCLES MUG,2009-12-02,2011-11-10,1.642197802197802,1739.0,1051.69
37330,SPOTS MUG,2010-01-11,2011-03-22,2.306785714285714,517.0,927.4599999999999
37333,"RETRO ""TEA FOR ONE""",2009-12-03,2011-05-03,6.922586206896551,145.0,805.1
37340,MULTICOLOUR SPRING FLOWER MUG,2009-12-01,2011-12-08,3.3486341463414635,13665.0,3881.33
37342,SPOTTY COFFEE CUP & SAUCER,2009-12-07,2011-09-02,2.103712121212121,1629.0,1731.4
37343,SPOTS DESIGN MUG W PINK INSIDE,2009-12-01,2011-03-09,2.0845192307692306,1110.0,1759.04
37345,ASSTD HEARTS DESIGN MUGS,2009-12-03,2010-01-07,4.038888888888889,321.0,561.05
37348,SET OF 4 PASTEL STACKING MUGS,2009-12-02,2010-03-31,2.55,14.0,35.7
37351,ORANGE FLOWER MUG,2009-12-22,2011-03-20,3.7536363636363634,5404.0,612.5099999999999
37352,BIRD IN TREE MUG,2009-12-17,2010-11-01,1.10625,4643.0,504.55
37370,RETRO COFFEE MUGS ASSORTED,2009-12-01,2011-11-22,5.550721442885772,7145.0,10821.29
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,2009-12-02,2011-01-19,7.996874999999999,41.0,159.2
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,2010-03-04,2010-03-23,0.8833333333333333,1122.0,181.5
37399,"ASS RETROSPOOF MUGS,SPORTS",2009-12-13,2009-12-22,0.9733333333333333,143.0,75.0
37408,ASSORTED DESIGN GEISHA GIRL MUGS,2009-12-04,2009-12-04,1.25,5.0,6.25
37409,ASSORTED DESIGN FLOWER MUGS,2010-01-14,2010-04-11,0.85,7.0,5.949999999999999
37410,BLACK AND WHITE PAISLEY FLOWER MUG,2009-12-01,2010-04-07,7.556969696969697,25707.0,3288.65
37413,ICON MUG REVOLUTIONARY,2011-02-07,2011-12-05,0.4107228915662651,703.0,284.49
37422,WHITE WITH BLACK CATS BOWL,2009-12-01,2010-05-26,1.3546575342465754,434.0,292.08
37423,WHITE WITH BLACK CATS PLATE,2009-12-02,2011-03-18,1.330285714285714,6168.0,843.88
37424,WHITE WITH BLACK CATS MUG,2009-12-01,2010-11-21,1.2837037037037036,5249.0,1134.68
37432,MUG PINK AND PURPLE ARABIC DESIGN,2009-12-08,2009-12-08,0.65,6.0,3.9000000000000004
37438,FUNKY FLOWER COFFEE POT,2009-12-13,2009-12-13,3.75,1.0,3.75
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,2009-12-03,2010-08-02,5.037777777777778,700.0,1639.8000000000002
37444A,YELLOW BREAKFAST CUP AND SAUCER,2009-12-01,2011-07-13,3.199767441860465,2709.0,563.43
37444B,BLUE BREAKFAST CUP AND SAUCER,2009-12-01,2011-03-28,3.8150000000000004,2010.0,409.6
37444C,PINK BREAKFAST CUP AND SAUCER,2009-12-01,2011-03-28,4.633888888888889,1654.0,673.72
37446,MINI CAKE STAND WITH HANGING CAKES,2009-12-01,2011-12-06,1.8811084337349397,3691.0,5332.25
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,2009-12-01,2011-12-08,1.988224043715847,2891.0,4540.849999999999
37448,CERAMIC CAKE DESIGN SPOTTED MUG,2009-12-01,2011-12-08,1.8049816176470588,4549.0,6827.21
37449,CERAMIC CAKE STAND + HANGING CAKES,2009-12-01,2011-12-07,11.180564853556485,2382.0,22333.3
37450,CERAMIC CAKE BOWL + HANGING CAKES,2009-12-01,2011-12-08,3.4510804020100503,2444.0,7023.14
37451,CERAMIC CAKE TEAPOT WITH CHERRY,2010-02-07,2010-02-07,4.95,1.0,4.95
37461,FUNKY MONKEY MUG,2009-12-01,2010-12-05,1.61,742.0,778.64
37462B,"PET MUG, BUDGIE",2009-12-01,2010-10-12,0.754375,170.0,87.28
37462E,"PET MUG, GOLDFISH",2010-01-10,2011-12-05,0.6485714285714286,107.0,47.12
37464,ROBOT MUG IN DISPLAY BOX,2009-12-01,2010-12-17,1.7680722891566265,316.0,431.18
37467,PIG MUG IN TWO COLOUR DESIGNS,2009-12-02,2011-10-10,2.58890625,273.0,328.51
37468,HARDMAN MUG 3 ASSORTED,2009-12-18,2011-10-19,1.422857142857143,65.0,39.81
37471,MULTICOLOUR DOTS PLATE,2009-12-22,2011-10-12,3.6599999999999993,1405.0,197.85
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,2009-12-02,2010-12-06,10.812222222222221,63.0,651.05
37475,SET/4 COLOURFUL MIXING BOWLS,2009-12-14,2011-12-02,10.565833333333332,116.0,1160.56
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,2009-12-02,2011-10-20,11.156538461538462,209.0,2010.6000000000001
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",2009-12-02,2010-11-22,3.75,11.0,41.25
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",2010-11-23,2010-11-23,3.75,6.0,22.5
37479B,CUBIC MUG FLOCK BLUE ON BROWN,2010-01-11,2011-06-15,3.110625,1253.0,1095.85
37479P,CUBIC MUG FLOCK PINK ON BROWN,2010-06-11,2011-11-08,2.251714285714286,170.0,160.08
37481,CUBIC MUG TEATIME CAKES,2010-06-06,2010-06-06,2.55,6.0,15.299999999999999
37482B,CUBIC MUG BLUE POLKA DOT,2009-12-05,2010-08-01,5.19,1251.0,1127.9099999999999
37482P,CUBIC MUG PINK POLKA DOT,2009-12-02,2011-04-13,4.041190476190476,667.0,906.31
37482b,CUBIC MUG BLUE POLKA DOT,2009-12-22,2009-12-22,17.35,1.0,17.35
37482p,CUBIC MUG PINK POLKA DOT,2009-12-01,2009-12-22,17.35,2.0,34.7
37483,ENGLISH ROSE MUG IN GIFT BOX,2010-05-16,2010-06-08,2.46,143.0,232.89
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,2009-12-08,2009-12-08,6.75,1.0,6.75
37485,ENGLISH ROSE TEA SET IN GIFT BOX,2009-12-01,2010-02-22,4.5975,49.0,207.69
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,2011-04-11,2011-04-13,0.29,68.0,19.72
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,2010-02-23,2011-04-13,1.4140000000000001,31.0,19.770000000000003
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,2009-12-13,2011-11-21,1.2283333333333333,46.0,46.56
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,2010-02-12,2011-11-21,1.0323529411764707,38.0,30.419999999999998
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,2009-12-01,2011-09-14,1.5541666666666665,27.0,26.06
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,2010-01-14,2011-12-05,0.7614285714285715,46.0,28.86
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,2009-12-15,2011-10-31,2.6915384615384617,18.0,48.3
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,2010-01-11,2011-07-18,2.3,14.0,30.08
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,2009-12-11,2011-07-18,2.163,58.0,167.52
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,2010-01-27,2011-07-18,2.696923076923077,26.0,63.28
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-01,2009-12-23,4.274545454545454,108.0,216.07
37492B,BLUE YELLOW FLOWER PIGGY BANK,2009-12-02,2010-10-05,3.6697727272727274,489.0,946.7199999999999
37492C,GREEN BLUE FLOWER PIGGY BANK,2009-12-01,2010-05-18,3.81,242.0,477.29999999999995
37492D,PURPLE GREEN FLOWER PIGGY BANK,2009-12-04,2010-05-21,4.201538461538462,361.0,682.9899999999999
37494A,FAIRY CAKE CERAMIC BUTTER DISH,2009-12-02,2010-04-01,4.476274509803922,237.0,793.44
37494a,FAIRY CAKE CERAMIC BUTTER DISH,2009-12-22,2009-12-22,6.04,4.0,24.16
37495,FAIRY CAKE BIRTHDAY CANDLE SET,2009-12-04,2011-12-08,4.146737160120845,1560.0,5732.6
37500,TEA TIME TEAPOT IN GIFT BOX,2009-12-01,2011-12-09,9.145227272727272,881.0,6787.46
37501,TEA TIME TEA SET IN GIFT BOX,2009-12-02,2011-08-10,7.300000000000001,481.0,3401.15
37502,TEA TIME MUG IN GIFT BOX,2009-12-01,2010-07-30,3.311387283236994,868.0,2599.79
37503,TEA TIME CAKE STAND IN GIFT BOX,2009-12-01,2010-08-01,11.723193116634798,2465.0,25428.329999999998
37506,NEW ENGLAND MILK JUG W GIFT BOX,2009-12-02,2010-08-24,5.950000000000001,32.0,190.4
37508,NEW ENGLAND CERAMIC CAKE SERVER,2009-12-01,2010-08-24,2.60695652173913,89.0,229.57
37509,NEW ENGLAND MUG W GIFT BOX,2010-03-22,2010-12-06,2.55,28.0,71.39999999999999
